timestamp,angle_deg,distance_mm,quality
1766310707,84.046875,3384.5,15
1766310707,85.1875,3440,15
1766310707,86.328125,3496.25,15
1766310707,88.640625,3602.5,15
1766310707,89.8125,3545.5,15
1766310707,90.96875,3486.5,15
1766310707,100.40625,2331.25,15
1766310707,107.296875,2283.25,14
1766310707,112.9375,2740.75,15
1766310707,128.34375,1514.5,15
1766310707,129.484375,1516.5,15
1766310707,130.640625,1521.75,15
1766310707,131.765625,1527,15
1766310707,132.9375,1534.5,15
1766310707,134.09375,1540,15
1766310707,135.21875,1550.5,15
1766310707,136.390625,1564,15
1766310707,137.515625,1582.75,15
1766310707,144.1875,2158.75,15
1766310707,148.640625,2672.25,15
1766310707,151.046875,2301.5,15
1766310707,153.34375,2433,15
1766310707,154.453125,2428.75,15
1766310707,157.875,2837,15
1766310707,158.984375,2868.75,15
1766310707,161.3125,2895,15
1766310707,162.453125,2920.5,15
1766310707,163.59375,2953.25,15
1766310707,164.71875,2999.75,15
1766310707,165.890625,2984.5,15
1766310707,170.53125,2720,15
1766310707,214.140625,1027,15
1766310707,215.390625,1009,15
1766310707,216.5625,1000,15
1766310707,217.640625,998.25,15
1766310707,218.796875,997.25,15
1766310707,220.015625,995,15
1766310707,221.15625,993.5,15
1766310707,222.265625,992.75,15
1766310707,223.5,991.5,15
1766310707,224.5625,992.75,15
1766310707,225.765625,994.25,15
1766310707,226.984375,994.75,15
1766310707,228.109375,996,15
1766310707,229.234375,998.75,15
1766310707,230.359375,1001.5,15
1766310707,231.515625,1003,15
1766310707,232.734375,1006.5,15
1766310707,233.890625,1009.5,15
1766310707,235.046875,1012.25,15
1766310707,236.140625,1017.75,15
1766310707,237.265625,1023,15
1766310707,238.40625,1028,15
1766310707,239.640625,1033.25,15
1766310707,240.75,1038.75,15
1766310707,241.9375,1046.5,15
1766310707,243.03125,1054,15
1766310707,246.375,1204.25,15
1766310707,247.5,1215,15
1766310707,248.625,1226,15
1766310707,249.765625,1237.5,15
1766310707,250.921875,1250,15
1766310707,252.015625,1264.25,15
1766310707,253.140625,1278.75,15
1766310707,254.3125,1292.75,15
1766310707,255.390625,1311,15
1766310707,256.578125,1327.5,15
1766310707,257.6875,1341.25,15
1766310707,258.78125,1360,15
1766310707,259.9375,1382.5,15
1766310707,261.125,1407,15
1766310707,262.265625,1428,15
1766310707,263.375,1450.25,15
1766310707,264.46875,1478.25,15
1766310707,266.78125,1538.5,15
1766310707,267.90625,1513.25,15
1766310707,269.09375,1519.25,15
1766310707,270.171875,1555.5,15
1766310707,271.3125,1596.25,15
1766310707,272.46875,1638,15
1766310707,273.5625,1683,15
1766310707,275.8125,1792.5,15
1766310707,276.96875,1845.75,15
1766310707,289.140625,5225,15
1766310707,292.609375,5203.5,15
1766310707,293.765625,5169,15
1766310707,294.90625,5135.25,15
1766310707,296.046875,5058,15
1766310707,299.578125,4452.75,15
1766310707,300.703125,4430.75,15
1766310707,301.890625,4383.25,15
1766310707,303.046875,4357,15
